Jaar;Maand;Segment;Energietype;Contracttype;Handelsnaam;Productnaam;Variabel/Dynamisch;Prijsonderdeel;Indexatieparameter A (a.A + b.B + c.C + d.D + z);Beschrijving A;Waarde A (�/MWh) - VNR waarde;Waarde A (�/MWh) - laatst gekende waarde;Indexatieparameter B (a.A + b.B + c.C + d.D + z);Beschrijving B;Waarde B (�/MWh) - VNR waarde;Waarde B (�/MWh) - laatst gekende waarde;Indexatieparameter C (a.A + b.B + c.C + d.D + z);Beschrijving C;Waarde C (�/MWh) - VNR waarde;Waarde C (�/MWh) - laatst gekende waarde;Indexatieparameter D (a.A + b.B + c.C + d.D + z);Beschrijving D;Waarde D (�/MWh) - VNR waarde;Waarde D (�/MWh) - laatst gekende waarde;a;b;c;d;z;Prijs;source_file;Waarde A (€/MWh) - VNR waarde;Waarde A (€/MWh) - laatst gekende waarde;Waarde B (€/MWh) - VNR waarde;Waarde B (€/MWh) - laatst gekende waarde;Waarde C (€/MWh) - VNR waarde;Waarde C (€/MWh) - laatst gekende waarde;Waarde D (€/MWh) - VNR waarde;Waarde D (€/MWh) - laatst gekende waarde
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Easy ;Variabel;Vaste vergoeding (�);ZTP 101 Heren;Bron: ICIS Heren;27,40116;27,74795;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;47,17;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Empower;Variabel;Enkelvoudige meter dagtarief (c�/kWh);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,69;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Empower;Variabel;Vaste vergoeding (�);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;42,45;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Flow;Variabel;Enkelvoudige meter dagtarief (c�/kWh);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,04;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Flow;Variabel;Vaste vergoeding (�);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;42,45;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Leegstaande woning;Variabel;Enkelvoudige meter dagtarief (c�/kWh);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,2;;;;1,75;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;ENGIE (handelsnaam van Electrabel) ;Leegstaande woning;Variabel;Vaste vergoeding (�);ZTP DAM Heren;Rekenkundig gemiddelde van de dagelijkse quoteringen op �European Spot Gas Markets� (�ESGM�) gepubliceerd onder de naam �ZTP Price Assessment Day-Ahead� voor de weekdagen en onder de naam �ZTP Price Assessment Weekend� voor weekenddagen tijdens de maand van levering. Bron: ICIS Heren;27,10881;27,82842;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;0;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;evident energie (handelsnaam van Energy Together);Flexi;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,3;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;evident energie (handelsnaam van Energy Together);Flexi;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;56,6038;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,46;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel;Variabel;Vaste vergoeding (�);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;33,01887;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel - Korting ZTP;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,46;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel - Korting ZTP;Variabel;Vaste vergoeding (�);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;33,01887;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel - Slim;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,46;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Frank Energie;Frank Energie Variabel - Slim;Variabel;Vaste vergoeding (�);M ZTP RLP0N EOD EEX;Gewogen gemiddelde van de ZTP End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,83279;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;33,01887;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;BasicFlex Online;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF DAW RLP0N Heren;"Gewogen gemiddelde van de TTF Price Assessment day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: ICIS Heren	
";27,4572;27,66698;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,35;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;BasicFlex Online;Variabel;Vaste vergoeding (�);M TTF DAW RLP0N Heren;"Gewogen gemiddelde van de TTF Price Assessment day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: ICIS Heren	
";27,4572;27,66698;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;18,86792;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;ComfyFlex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);Q TTF DAHW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per kwartaal. Bron: ICIS Heren;27,39311;30,04236;TTF 103 Ice;Slotkoers Dutch TTF Gas Base Load Futures per kwartaal. Bron: ICE Endex;27,21768;27,41575;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,69;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;ComfyFlex;Variabel;Vaste vergoeding (�);Q TTF DAHW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per kwartaal. Bron: ICIS Heren;27,39311;30,04236;TTF 103 Ice;Slotkoers Dutch TTF Gas Base Load Futures per kwartaal. Bron: ICE Endex;27,21768;27,41575;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;47,16981;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;ComfyFlex+;Variabel;Enkelvoudige meter dagtarief (c�/kWh);Q TTF DAHW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per kwartaal. Bron: ICIS Heren;27,39311;30,04236;TTF 103 Ice;Slotkoers Dutch TTF Gas Base Load Futures per kwartaal. Bron: ICE Endex;27,21768;27,41575;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;2,07;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;ComfyFlex+;Variabel;Vaste vergoeding (�);Q TTF DAHW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per kwartaal. Bron: ICIS Heren;27,39311;30,04236;TTF 103 Ice;Slotkoers Dutch TTF Gas Base Load Futures per kwartaal. Bron: ICE Endex;27,21768;27,41575;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;47,16981;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;MaxxFlex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF DAW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per maand. Bron: ICIS Heren;27,45429;27,66874;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,35;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Luminus;MaxxFlex;Variabel;Vaste vergoeding (�);M TTF DAW rek gem Heren;Rekenkundig gemiddelde van de TTF Price Assessment day ahead en weekend per maand. Bron: ICIS Heren;27,45429;27,66874;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;47,16981;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Cap;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;0,44;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Cap;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;60;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);COSY FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);COSY FLEX;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;85;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;0,8;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);ONLINE FLEX;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;20;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;0,2;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Prepaid Flex;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;40;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);SMART FLEX;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);SMART FLEX;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;55;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;0,1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Mega (handelsnaam van Power Online);Speciale aanbieding Testaankoop Flex 2025;Variabel;Vaste vergoeding (�);M ZTP rek gem EGSI EEX;Rekenkundig gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Bron: EEX;27,10881;27,81068;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;30;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Eco Flux;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,99;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Eco Flux;Variabel;Vaste vergoeding (�);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;122,64;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Flux;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,22;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Flux;Variabel;Vaste vergoeding (�);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;61,32;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Smart Variabel;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,12;;;;1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;OCTA+ ENERGIE;Smart Variabel;Variabel;Vaste vergoeding (�);M ZTP RLP0N EGSI EEX;Gewogen gemiddelde van de ZTP EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,11155;27,80531;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;150,9434;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Power2You (handelsnaam van Energy Together);Flex;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,11;;;;1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Power2You (handelsnaam van Energy Together);Flex;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;90,566;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Power2You (handelsnaam van Energy Together);Variabel;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,7;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Power2You (handelsnaam van Energy Together);Variabel;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;56,6038;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Servolt Energie (handelsnaam van Energy Together);Comfort;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1,5;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Servolt Energie (handelsnaam van Energy Together);Comfort;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;90,566;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Servolt Energie (handelsnaam van Energy Together);Control;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;1;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Servolt Energie (handelsnaam van Energy Together);Control;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;90,566;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Smappee Smiles (handelsnaam van Energy Together);Variabel Smiles;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,7;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;Smappee Smiles (handelsnaam van Energy Together);Variabel Smiles;Variabel;Vaste vergoeding (�);M TTF RLP0N EGSI EEX;Gewogen gemiddelde van de TTF EGSI noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,65242;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;56,604;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;TotalEnergies;myComfort Variabel;Variabel;Enkelvoudige meter dagtarief (c�/kWh);M TTF RLP0N EOD EEX;Gewogen gemiddelde van de TTF End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,6523;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);0,1;;;;0,57;;master_var_dyn_2026.csv;;;;;;;;
2026;jan;Woning;Gas;Afname;TotalEnergies;myComfort Variabel;Variabel;Vaste vergoeding (�);M TTF RLP0N EOD EEX;Gewogen gemiddelde van de TTF End of Day noteringen day ahead en weekend per maand. Weging o.b.v. het RLP0N profiel. Bron: EEX;27,4572;27,6523;(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);(Empty);;;;;;84,90566;master_var_dyn_2026.csv;;;;;;;;
